CountryCode,state,city,lat,lon,area_code
ca,Ontario,Toronto,43.73926233515623,-79.44666116590417,
ca,British Columbia,Vancouver,49.25316959447491,-123.09516453871058,
ca,Quebec,Montreal,45.54792622945291,-73.60934000911601,
ca,Alberta,Calgary,51.0830599552946,-113.95407423854074,
ca,Ontario,Ottawa,45.42640662614436,-75.65660156471186,
ca,Alberta,Edmonton,53.58711623613008,-113.52650817444692,
ca,Manitoba,Winnipeg,49.929361327335045,-97.15052787337927,
ca,Ontario,Brampton,43.703627319520685,-79.82800351251207,
