CountryCode,state,city,lat,lon,area_code
us,Michigan,Oak Park,42.4649,-83.1824,"248, 947"
us,Illinois,Rock Island,41.4699,-90.5827,309
us,Washington,Edmonds,47.8115,-122.3533,425
us,California,Norco,33.9252,-117.5498,951
us,Oklahoma,Muskogee,35.7432,-95.3567,"539, 918"
us,Ohio,Beavercreek,39.731,-84.0624,937
us,Minnesota,Inver Grove Heights,44.8247,-93.0596,651
us,California,San Dimas,34.1082,-117.809,909
us,New York,Port Chester,41.0051,-73.668,914
us,Texas,Socorro,31.6383,-106.2601,915
us,Maryland,Perry Hall,39.4068,-76.478,"410, 443, 667"
us,Hawaii,Waipahu,21.3859,-158.0101,808
us,California,Banning,33.946,-116.8992,951
us,Missouri,Raytown,38.9944,-94.4641,816
us,Arizona,Sierra Vista,31.563,-110.3153,520
us,Texas,Keller,32.9335,-97.2256,"682, 817"
us,Virginia,Danville,36.5831,-79.4088,434
us,Michigan,Norton Shores,43.1621,-86.2519,231
us,Indiana,Lawrence,39.8674,-85.9904,317
us,Michigan,Hamtramck,42.3954,-83.0559,313
us,Florida,Ferry Pass,30.5205,-87.1899,850
us,Michigan,Roseville,42.5074,-82.9369,586
us,Georgia,Lawrenceville,33.9523,-83.9932,"678, 770"
us,California,Santa Paula,34.3545,-119.0656,805
us,New York,Centereach,40.8681,-73.0821,631
us,Arkansas,Sherwood,34.8507,-92.2029,501
us,Florida,Titusville,28.5727,-80.8193,321
us,California,Montclair,34.0715,-117.6981,909
us,Connecticut,Shelton,41.306,-73.1383,203
us,Oregon,McMinnville,45.211,-123.1918,"503, 971"
us,Oregon,West Linn,45.367,-122.6399,"503, 971"
us,Washington,Walla Walla,46.0671,-118.3368,509
us,Missouri,Chesterfield,38.6589,-90.5803,636
us,Massachusetts,Salem,42.5129,-70.9021,"351, 978"
us,Illinois,Downers Grove,41.7949,-88.0172,"331, 630"
us,Iowa,Marion,42.0451,-91.585,319
us,Ohio,Hilliard,40.0353,-83.1578,614
us,Virginia,Lake Ridge,38.6847,-77.3066,"571, 703"
us,Kentucky,Florence,38.9899,-84.6471,859
us,Florida,North Miami Beach,25.9302,-80.1659,"305, 786"
us,Maine,Bangor,44.8323,-68.7906,207
us,Maryland,Reisterstown,39.455,-76.814,"410, 443, 667"
us,Missouri,Hazelwood,38.7931,-90.3899,314
us,California,Martinez,37.9985,-122.1161,925
us,Utah,Kearns,40.6519,-112.0095,"385, 801"
us,Pennsylvania,Drexel Hill,39.9495,-75.3038,"484, 610"
us,New Jersey,Millville,39.3903,-75.0561,856
us,California,Spring Valley,32.7317,-116.9766,619
us,Georgia,Duluth,34.0053,-84.1492,"678, 770"
us,Texas,University Park,32.8506,-96.7937,"214, 469, 972"
us,New Jersey,Englewood,40.8917,-73.9736,"201, 551"
us,California,Dana Point,33.4733,-117.6967,949
us,Wisconsin,Fitchburg,42.9859,-89.4255,608
us,New York,East Meadow,40.7197,-73.5604,516
us,California,Rancho Santa Margarita,33.6318,-117.5988,949
us,Florida,Ormond Beach,29.2985,-81.1014,386
us,Illinois,Oak Forest,41.6054,-87.7527,708
us,California,Pacifica,37.6113,-122.4782,650
us,Ohio,Mentor,41.6893,-81.3362,440
us,Arizona,Apache Junction,33.3985,-111.535,480
us,Illinois,Elk Grove Village,42.0064,-87.9921,"224, 847"
us,New York,Freeport,40.6515,-73.585,516
us,Ohio,Centerville,39.6339,-84.1449,937
us,Kentucky,Paducah,37.0711,-88.644,"270, 364"
us,Texas,Bedford,32.8464,-97.135,"682, 817"
us,Michigan,Walker,42.9853,-85.7446,616
us,Florida,Richmond West,25.6105,-80.4297,"305, 786"
us,Texas,Haltom City,32.8176,-97.2707,"682, 817"
us,Minnesota,Andover,45.2571,-93.3265,218
us,Ohio,Brunswick,41.2465,-81.8198,"234, 330"
us,Tennessee,Gallatin,36.3782,-86.4698,"615, 629"
us,Utah,Tooele,40.5393,-112.3082,435
us,Ohio,Warren,41.239,-80.8174,"234, 330"
us,Utah,Springville,40.1638,-111.6205,"385, 801"
us,California,Lafayette,37.8919,-122.1189,925
us,Colorado,Brighton,39.9716,-104.7963,"303, 720"
us,California,Seal Beach,33.7542,-118.0714,562
us,Maryland,Carney,39.405,-76.5235,"410, 443, 667"
us,Kansas,Leavenworth,39.3239,-94.924,913
us,Connecticut,Naugatuck,41.489,-73.0518,203
us,Illinois,Wilmette,42.0771,-87.7282,"224, 847"
us,Minnesota,Austin,43.6721,-92.9784,507
us,Virginia,Burke,38.7773,-77.2633,"571, 703"
us,California,Atascadero,35.4827,-120.6858,805
us,Texas,Seguin,29.5891,-97.9676,830
us,Texas,Rosenberg,29.5456,-95.8223,"281, 346, 713, 832"
us,Tennessee,Germantown,35.0829,-89.7824,901
us,North Carolina,Asheboro,35.7158,-79.8127,"336, 743"
us,Virginia,Oakton,38.8887,-77.3016,"571, 703"
us,New York,Holbrook,40.7944,-73.07,631
us,Alabama,Homewood,33.4619,-86.809,205
us,California,Los Altos,37.3684,-122.0965,650
us,California,Brea,33.9254,-117.8655,"657, 714"
us,California,Lawndale,33.8884,-118.3531,"310, 424"
us,Virginia,Annandale,38.8324,-77.196,"571, 703"
us,New Mexico,South Valley,35.0093,-106.6819,505
us,Ohio,Medina,41.1358,-81.8695,"234, 330"
us,New Jersey,Linden,40.6251,-74.2383,908
us,New Jersey,Hackensack,40.8891,-74.0462,"201, 551"
us,New Jersey,Rahway,40.6077,-74.2807,"732, 848"
us,Georgia,Rome,34.2662,-85.1863,"706, 762"
us,Florida,Aventura,25.9566,-80.1371,"305, 786"
us,Oregon,Oregon City,45.3418,-122.5924,"503, 971"
us,New Mexico,Clovis,34.4376,-103.1923,575
us,Massachusetts,Attleboro,41.9311,-71.295,"508, 774"
us,North Carolina,Statesville,35.7842,-80.8713,"704, 980"
us,Missouri,Gladstone,39.2134,-94.5592,816
us,Michigan,Burton,42.9974,-83.6175,810
us,California,Azusa,34.1386,-117.9124,626
us,Wisconsin,Superior,46.6941,-92.0823,715
us,Nebraska,Norfolk,42.0324,-97.4217,"402, 531"
us,Florida,North Lauderdale,26.2113,-80.2209,"754, 954"
us,New Jersey,Lodi,40.8784,-74.0814,"862, 973"
us,California,Morgan Hill,37.1325,-121.6419,"408, 669"
us,Ohio,Stow,41.1765,-81.4344,"234, 330"
us,Illinois,McHenry,42.3387,-88.2932,"779, 815"
us,New York,New City,41.1542,-73.9912,845
us,Illinois,Quincy,39.9336,-91.3799,217
us,Florida,Casselberry,28.6624,-81.3217,"321, 407"
us,Mississippi,Greenville,33.385,-91.0514,662
us,Illinois,Carol Stream,41.9181,-88.1307,"331, 630"
us,Illinois,Woodridge,41.737,-88.0409,"331, 630"
us,California,Pleasant Hill,37.9539,-122.0759,925
us,Ohio,Green,40.9483,-81.4757,"234, 330"
us,Indiana,Portage,41.5856,-87.1797,219
us,Louisiana,Marrero,29.8871,-90.1126,504
us,Minnesota,Oakdale,44.9876,-92.9641,651
us,Washington,Mercer Island,47.5661,-122.232,206
us,Massachusetts,Chelsea,42.3959,-71.0325,"617, 857"
us,Illinois,Romeoville,41.6318,-88.0997,"779, 815"
us,Florida,Lauderdale Lakes,26.1682,-80.2017,"754, 954"
us,Florida,Coral Gables,25.7037,-80.2715,"305, 786"
us,California,Monrovia,34.165,-117.9921,626
us,Illinois,Northbrook,42.1292,-87.8352,"224, 847"
us,Arizona,Oro Valley,32.4208,-110.9767,520
us,Illinois,St. Charles,41.9193,-88.3109,"331, 630"
us,Texas,Friendswood,29.511,-95.1981,"281, 346, 713, 832"
us,Florida,Altamonte Springs,28.6615,-81.3953,"321, 407"
us,Florida,Rockledge,28.3203,-80.736,321
us,Massachusetts,Melrose,42.4556,-71.059,"339, 781"
us,Oregon,Grants Pass,42.4333,-123.3317,"458, 541"
us,Texas,Huntsville,30.7009,-95.5567,936
us,Maryland,Edgewood,39.419,-76.2964,"410, 443, 667"
us,California,Oakley,37.9929,-121.6952,925
us,Alabama,Opelika,32.6612,-85.3769,334
us,California,Campbell,37.2802,-121.9539,"408, 669"
us,Maryland,Annapolis,38.9706,-76.5047,"410, 443, 667"
us,California,South Pasadena,34.1103,-118.1573,626
us,Hawaii,Pearl City,21.4031,-157.9566,808
us,Florida,Kendall West,25.7065,-80.4388,"305, 786"
us,Maryland,Milford Mill,39.3444,-76.7668,"410, 443, 667"
us,Texas,Corsicana,32.0824,-96.4665,903
us,Texas,Southlake,32.9545,-97.1503,"682, 817"
us,California,Claremont,34.1259,-117.7153,909
us,Illinois,Edwardsville,38.7922,-89.9874,618
us,Maryland,North Bethesda,39.0393,-77.1191,"240, 301"
us,Oregon,Lake Oswego,45.4129,-122.7004,"503, 971"
us,Massachusetts,Beverly,42.5681,-70.8627,"351, 978"
us,New Jersey,Paramus,40.9455,-74.0712,"201, 551"
us,Maryland,Eldersburg,39.4041,-76.9528,"410, 443, 667"
us,Washington,Puyallup,47.1793,-122.2902,253
us,Oregon,Keizer,45.0028,-123.0243,"503, 971"
us,Florida,DeLand,29.0225,-81.2875,386
us,Montana,Butte,45.902,-112.6571,406
us,Ohio,Shaker Heights,41.4744,-81.5496,216
us,Massachusetts,Woburn,42.4869,-71.1543,"339, 781"
us,Minnesota,Brooklyn Center,45.0681,-93.3162,763
us,Illinois,Belleville,38.5164,-89.99,618
us,California,Cerritos,33.8678,-118.0686,562
us,Kansas,Salina,38.8136,-97.6143,785
us,California,Menlo Park,37.4685,-122.1673,650
us,Michigan,Portage,42.2,-85.5906,269
us,Ohio,Grove City,39.8654,-83.069,614
us,Maryland,Crofton,39.0144,-76.68,"410, 443, 667"
us,Ohio,Westerville,40.1241,-82.921,614
us,Texas,Deer Park,29.6898,-95.1151,"281, 346, 713, 832"
us,Texas,Denison,33.7672,-96.5808,903
us,New York,Rome,43.226,-75.4909,315
us,Florida,Temple Terrace,28.0436,-82.3773,813
us,Illinois,Bartlett,41.9804,-88.2071,"331, 630"
us,Florida,Leisure City,25.4935,-80.4363,"305, 786"
us,New York,Deer Park,40.7623,-73.3218,631
us,California,Brawley,32.9783,-115.5287,"442, 760"
us,Texas,Waxahachie,32.4035,-96.8446,"214, 469, 972"
us,Rhode Island,East Providence,41.8065,-71.3565,401
us,New York,Auburn,42.9338,-76.5685,315
us,Virginia,Petersburg,37.2043,-77.3913,804
us,California,Manhattan Beach,33.8894,-118.3967,"310, 424"
us,Illinois,Highland Park,42.1823,-87.8104,"224, 847"
us,Florida,Merritt Island,28.3139,-80.6708,321
us,Tennessee,Columbia,35.6238,-87.0484,931
us,Ohio,Xenia,39.6829,-83.9413,937
us,Iowa,Cedar Falls,42.5195,-92.4536,319
us,Virginia,Salem,37.2864,-80.0555,540
us,Indiana,West Lafayette,40.4432,-86.9238,765
us,Illinois,Chicago Heights,41.51,-87.6345,708
us,Pennsylvania,Norristown,40.1225,-75.3398,"484, 610"
us,Michigan,Romulus,42.2237,-83.366,734
us,Washington,Parkland,47.1417,-122.4376,253
us,Georgia,Statesboro,32.4375,-81.7751,912
us,Arkansas,Jacksonville,34.8807,-92.1304,501
us,New York,Franklin Square,40.7002,-73.6775,516
us,Minnesota,Chanhassen,44.8546,-93.5621,952
us,Florida,Golden Glades,25.9129,-80.2013,"305, 786"
us,Ohio,North Ridgeville,41.3852,-82.0195,440
us,Maryland,Olney,39.1465,-77.0715,"240, 301"
us,California,Goleta,34.4361,-119.8594,805
us,Florida,Palm City,27.1735,-80.2862,772
us,Florida,Bellview,30.462,-87.312,850
us,Indiana,Schererville,41.4861,-87.4442,219
us,California,San Luis Obispo,35.2669,-120.669,805
us,Texas,Coppell,32.9639,-96.9903,"214, 469, 972"
us,Wisconsin,Stevens Point,44.5241,-89.5507,715
us,Texas,Hurst,32.8353,-97.1809,"682, 817"
us,Florida,Royal Palm Beach,26.7038,-80.2241,561
us,Michigan,Eastpointe,42.4657,-82.9461,586
us,Minnesota,Moorhead,46.8673,-96.7461,218
us,Hawaii,Kahului,20.8715,-156.4603,808
us,Wisconsin,Menomonee Falls,43.1487,-88.1227,262
us,Maryland,Fort Washington,38.7339,-77.0069,"240, 301"
us,California,Imperial Beach,32.5693,-117.118,619
us,Florida,Winter Park,28.5989,-81.3442,"321, 407"
us,Illinois,Burbank,41.7444,-87.7686,708
us,California,Oildale,35.4293,-119.0306,661
us,Ohio,North Royalton,41.3138,-81.745,440
us,Kentucky,Hopkinsville,36.8381,-87.4775,"270, 364"
us,New York,Middletown,41.4459,-74.4236,845
us,New Jersey,Cliffside Park,40.8222,-73.9879,"201, 551"
us,Hawaii,Hilo,19.6883,-155.0863,808
us,Ohio,Fairborn,39.801,-84.0094,937
us,California,North Highlands,38.6713,-121.3721,916
us,Georgia,Martinez,33.5209,-82.0985,"706, 762"
us,Pennsylvania,Hazleton,40.9505,-75.9725,"272, 570"
us,Florida,Oakland Park,26.178,-80.1528,352
us,Texas,Duncanville,32.646,-96.9127,"214, 469, 972"
us,Illinois,Galesburg,40.9506,-90.3763,309
us,South Carolina,Anderson,34.5211,-82.6478,864
us,Michigan,Allen Park,42.2595,-83.2107,313
us,Indiana,New Albany,38.309,-85.8234,"812, 930"
us,Arkansas,Russellville,35.2762,-93.1383,479
us,Florida,North Fort Myers,26.7244,-81.8485,239
us,Missouri,Oakville,38.4479,-90.3199,314
us,Florida,Winter Springs,28.6889,-81.2703,"321, 407"
us,California,East Palo Alto,37.4671,-122.1352,650
us,New York,Plainview,40.7832,-73.4732,516
us,Florida,Wright,30.4445,-86.6419,850
us,Wisconsin,Wauwatosa,43.0616,-88.0347,414
us,Nevada,Winchester,36.1365,-115.137,"702, 725"
us,Oklahoma,Bartlesville,36.7365,-95.9456,"539, 918"
us,Missouri,Mehlville,38.5018,-90.3149,314
us,North Dakota,West Fargo,46.8573,-96.9057,701
us,Texas,Farmers Branch,32.9272,-96.8804,"214, 469, 972"
us,North Carolina,Monroe,35.0063,-80.5596,"704, 980"
us,New York,Harrison,41.0236,-73.7193,914
us,Illinois,Urbana,40.1107,-88.1973,217
us,Illinois,Algonquin,42.1629,-88.3159,"224, 847"
us,Minnesota,St. Louis Park,44.9488,-93.3649,612
us,Ohio,Cleveland Heights,41.5113,-81.5636,216
us,North Carolina,New Bern,35.0955,-77.0723,252
us,Ohio,Barberton,41.0095,-81.6037,"234, 330"
us,Washington,Des Moines,47.3914,-122.3156,206
us,Arkansas,Paragould,36.0555,-90.5149,870
us,Washington,Lynnwood,47.8284,-122.3033,425
us,Illinois,Lake in the Hills,42.1913,-88.3477,"224, 847"
us,Louisiana,Terrytown,29.9014,-90.0279,504
us,Arizona,Kingman,35.217,-114.0105,928
us,Mississippi,Meridian,32.3846,-88.6896,"601, 769"
us,New Mexico,Carlsbad,32.401,-104.2388,575
us,Iowa,Bettendorf,41.5657,-90.4765,563
us,Texas,Kingsville,27.5094,-97.861,361
us,Minnesota,Richfield,44.8763,-93.2829,612
us,Ohio,Dublin,40.1112,-83.1454,614
us,Michigan,Lincoln Park,42.2432,-83.1811,313
us,California,San Carlos,37.4982,-122.2677,650
us,Florida,Key West,24.5642,-81.7775,"305, 786"
us,Alabama,Prattville,32.4597,-86.4573,334
us,South Carolina,Hilton Head Island,32.1896,-80.7499,"843, 854"
us,California,Temple City,34.1022,-118.0579,626
us,Massachusetts,Pittsfield,42.4517,-73.2605,413
us,Illinois,O'Fallon,38.5974,-89.9148,618
us,Oregon,Woodburn,45.1472,-122.8603,"503, 971"
us,Iowa,Ottumwa,41.0195,-92.4186,641
us,Arizona,Drexel Heights,32.1453,-111.048,520
us,Wisconsin,Caledonia,42.7986,-87.8762,262
us,Colorado,Northglenn,39.9108,-104.9783,"303, 720"
us,Florida,Oviedo,28.658,-81.1872,"321, 407"
us,Ohio,Mason,39.3571,-84.3023,513
us,Maryland,Lochearn,39.3461,-76.7307,"410, 443, 667"
us,Florida,Dunedin,28.0329,-82.7862,727
us,New York,Oceanside,40.6328,-73.6364,516
us,California,Stanton,33.8003,-117.9935,"657, 714"
us,Ohio,Lancaster,39.7248,-82.6049,"220, 740"
us,Texas,Nacogdoches,31.6134,-94.6528,936
us,California,Ceres,37.5952,-120.962,209
us,Maryland,Clinton,38.7499,-76.9063,"240, 301"
us,Illinois,Crystal Lake,42.2333,-88.3351,"779, 815"
us,California,West Hollywood,34.0883,-118.3719,323
us,Missouri,Grandview,38.8802,-94.5227,816
us,Utah,Midvale,40.6148,-111.8927,"385, 801"
us,Arkansas,Hot Springs,34.4892,-93.0501,501
us,California,Hollister,36.8555,-121.3986,831
us,California,San Lorenzo,37.6733,-122.1332,510
us,Texas,Fort Hood,31.1357,-97.7834,254
us,Florida,Miami Lakes,25.9125,-80.3214,"305, 786"
us,California,Orangevale,38.6881,-121.2209,916
us,California,Danville,37.8121,-121.9698,925
us,Illinois,Danville,40.1426,-87.6111,217
us,New York,Peekskill,41.2884,-73.9227,914
us,Ohio,Bowling Green,41.3776,-83.6495,"419, 567"
us,California,Fallbrook,33.3693,-117.2259,"442, 760"
us,New York,Central Islip,40.7836,-73.1945,631
us,Ohio,Forest Park,39.2861,-84.5258,513
us,Utah,West Haven,41.2083,-112.0541,801
us,Ohio,Whitehall,39.9682,-82.8833,614
us,Oklahoma,Sand Springs,36.1353,-96.1283,918
us,California,La Crescenta-Montrose,34.2322,-118.2353,818
us,Michigan,Ypsilanti,42.244,-83.6208,734
us,Oklahoma,Claremore,36.3146,-95.6095,918
us,Virginia,Lincolnia,38.8158,-77.1543,703
us,Illinois,Mokena,41.5327,-87.8781,"708, 815"
us,Texas,Plainview,34.1911,-101.7235,806
us,Florida,Punta Gorda,26.8941,-82.0513,941
us,California,Agoura Hills,34.151,-118.7609,818
us,New York,Plattsburgh,44.6951,-73.4563,518
us,Indiana,Shelbyville,39.5352,-85.7793,"317, 765"
us,Ohio,Miamisburg,39.6322,-84.2724,937
us,California,Oroville,39.4999,-121.5634,530
us,Texas,Universal City,29.5521,-98.3074,210
us,Oregon,Altamont,42.198,-121.7248,541
us,Illinois,Harvey,41.6076,-87.652,708
us,Ohio,Oregon,41.6524,-83.4321,419
us,Florida,Bartow,27.8868,-81.8214,863
us,Utah,Brigham City,41.5035,-112.0453,435
us,New York,Lackawanna,42.8182,-78.8325,716
us,Florida,Palm Valley,30.2011,-81.3948,904
us,California,Albany,37.8897,-122.3018,510
us,Ohio,Broadview Heights,41.3196,-81.6779,440
us,California,Greenfield,36.3242,-121.2428,831
us,Illinois,Crest Hill,41.5723,-88.1124,"630, 708, 815"
us,Arizona,Nogales,31.3624,-110.9336,520
us,Colorado,Clifton,39.0764,-108.4605,970
us,Florida,Tavares,28.792,-81.7352,352
us,Illinois,Lake Zurich,42.1956,-88.087,"224, 847"
us,Washington,Monroe,47.8595,-121.9851,"206, 360, 425"
us,North Carolina,Lexington,35.8018,-80.2682,336
us,Kentucky,Erlanger,39.0109,-84.5864,859
us,New York,East Northport,40.8791,-73.3233,631
us,California,Casa de Oro-Mount Helix,32.764,-116.9688,619
us,Louisiana,Zachary,30.6643,-91.1634,225
us,New York,Roosevelt,40.6797,-73.5837,516
us,Utah,Highland,40.4276,-111.7957,801
us,Minnesota,Sartell,45.6188,-94.2206,320
us,Georgia,Forest Park,33.6209,-84.359,"404, 678, 770"
us,New Jersey,Harrison,40.7431,-74.1531,973
us,Texas,Angleton,29.1721,-95.4293,979
us,Washington,Salmon Creek,45.7099,-122.6632,360
us,California,Mead Valley,33.8333,-117.2852,951
us,Ohio,Springboro,39.5615,-84.2348,"513, 937"
us,North Carolina,Kinston,35.2747,-77.5939,252
us,Florida,Bradfordville,30.5735,-84.2055,850
us,Florida,Sweetwater,25.7785,-80.376,"305, 786"
us,North Carolina,Boone,36.2111,-81.6669,828
us,North Carolina,Knightdale,35.7911,-78.4966,919
us,Texas,Boerne,29.7847,-98.7292,"210, 830"
us,Illinois,Evergreen Park,41.7213,-87.7013,708
us,Oregon,Cedar Mill,45.5355,-122.8006,"503, 971"
us,California,Arvin,35.1944,-118.8306,661
us,New Jersey,Hawthorne,40.9579,-74.1582,973
us,California,Orinda,37.8808,-122.179,925
us,Illinois,Homewood,41.5591,-87.661,708
us,Michigan,Cutlerville,42.8403,-85.6734,616
us,Florida,Lynn Haven,30.2337,-85.637,850
us,Kentucky,Madisonville,37.3409,-87.5034,270
us,Missouri,Warrensburg,38.7627,-93.726,660
us,Florida,Naples,26.1504,-81.7936,"239, 941"
us,California,South El Monte,34.0493,-118.0484,626
us,Oregon,Hermiston,45.8326,-119.2854,541
us,Florida,Englewood,26.9717,-82.3524,941
us,Colorado,Sherrelwood,39.839,-105.0014,"303, 720"
us,Georgia,Fayetteville,33.4501,-84.471,"404, 678, 770"
us,Ohio,Twinsburg,41.322,-81.4451,"216, 330"
us,South Carolina,North Myrtle Beach,33.8232,-78.7082,843
us,Pennsylvania,West Mifflin,40.3581,-79.9073,412
us,Florida,Seminole,27.8435,-82.784,727
us,Florida,Cocoa,28.382,-80.7675,321
us,California,Rosedale,35.3886,-119.2058,"661, 805"
us,Minnesota,Stillwater,45.0573,-92.8313,"612, 651"
us,California,Santa Fe Springs,33.9329,-118.0625,562
us,Florida,Trinity,28.1809,-82.6582,727
us,California,Prunedale,36.8064,-121.6555,831
us,Arkansas,Maumelle,34.8522,-92.4,501
us,Florida,Maitland,28.6295,-81.3718,407
us,Minnesota,St. Michael,45.2014,-93.692,"320, 612, 763"
us,California,Valle Vista,33.7436,-116.8871,"909, 951"
us,Colorado,Durango,37.2659,-107.8781,970
us,New Jersey,Tinton Falls,40.2708,-74.0949,732
us,New York,Holtsville,40.8124,-73.0447,631
us,California,Hermosa Beach,33.8653,-118.3962,"310, 424"
us,Illinois,Brookfield,41.8245,-87.847,"630, 708"
us,Pennsylvania,West Chester,39.9601,-75.6058,"484, 610"
us,Missouri,Republic,37.1452,-93.4446,417
us,North Carolina,Lumberton,34.6312,-79.0186,910
us,Oklahoma,Durant,33.9949,-96.3923,580
us,Texas,Alton,26.2884,-98.3098,956
us,North Carolina,Harrisburg,35.3125,-80.6485,704
us,Illinois,Lake Forest,42.238,-87.8596,"224, 630, 847"
us,New York,Melville,40.7824,-73.4088,"516, 631"
us,Illinois,Deerfield,42.1654,-87.8516,"630, 708, 847"
us,Oregon,Central Point,42.3764,-122.9111,541
us,Texas,Orange,30.1226,-93.7607,409
us,New Jersey,Point Pleasant,40.0772,-74.0702,732
us,California,Dixon,38.4469,-121.825,707
us,Michigan,Ferndale,42.4592,-83.1313,248
us,New Jersey,Iselin,40.5697,-74.3172,732
us,Texas,Cinco Ranch,29.7395,-95.7607,"281, 713, 832"
us,Kentucky,Winchester,38.0018,-84.1908,859
us,Texas,Lakeway,30.3544,-97.9864,512
us,Alabama,Prichard,30.7735,-88.1301,251
us,Kansas,Liberal,37.0466,-100.9295,620
us,Georgia,Kingsland,30.8194,-81.7216,912
us,South Carolina,Five Forks,34.8069,-82.2271,864
us,Maryland,Beltsville,39.0394,-76.9211,"240, 301"
us,California,Olivehurst,39.0795,-121.5566,530
us,Pennsylvania,Phoenixville,40.1359,-75.5201,610
us,Maryland,East Riverdale,38.96,-76.9109,"240, 301"
us,Ohio,Sylvania,41.71,-83.7092,419
us,Wyoming,Sheridan,44.7961,-106.9642,307
us,Alaska,Badger,64.8006,-147.3877,907
us,Mississippi,Gautier,30.4106,-88.6568,"228, 601, 662"
us,Michigan,Haslett,42.7525,-84.402,517
us,Ohio,Norwood,39.1605,-84.4535,513
us,Texas,Terrell,32.734,-96.2931,"214, 469, 972"
us,Ohio,Ashland,40.8668,-82.3156,"419, 567"
us,Texas,Crowley,32.5781,-97.3585,817
us,Maine,Augusta,44.3341,-69.7319,207
us,Tennessee,Springfield,36.4949,-86.8711,615
us,Oregon,Lebanon,44.5317,-122.9071,541
us,Maryland,Redland,39.1339,-77.1464,"240, 301"
us,Texas,Seagoville,32.653,-96.5456,"214, 469, 972"
us,Wisconsin,Fox Crossing,44.2228,-88.4763,920
us,Connecticut,Ansonia,41.3443,-73.0689,203
us,Maryland,Cumberland,39.6515,-78.7584,"240, 301"
us,Alaska,Knik-Fairview,61.5082,-149.6252,907
us,Washington,Ellensburg,46.9999,-120.5475,509
us,Wisconsin,Onalaska,43.8883,-91.2075,608
us,North Carolina,Mebane,36.0852,-79.2736,"336, 919"
us,Alabama,Cullman,34.1775,-86.8407,256
us,Texas,Palestine,31.7544,-95.6471,903
us,California,Chowchilla,37.1095,-120.2349,559
us,Pennsylvania,Lansdale,40.2417,-75.2812,"215, 267"
us,Georgia,Winder,33.9917,-83.7218,"678, 770"
us,Ohio,White Oak,39.2106,-84.606,513
us,California,Pinole,37.9931,-122.2833,510
us,Texas,La Marque,29.3683,-94.9941,409
us,Florida,Gibsonton,27.826,-82.3761,813
us,Colorado,Cimarron Hills,38.8597,-104.6995,719
us,Texas,Brownwood,31.7127,-98.9767,325
us,Georgia,St. Marys,30.7567,-81.5722,912
us,West Virginia,Martinsburg,39.4582,-77.9776,304
us,West Virginia,Weirton,40.406,-80.5671,304
us,Iowa,Clive,41.6147,-93.798,515
us,Wisconsin,Wisconsin Rapids,44.3927,-89.8265,715
us,New Jersey,Rutherford,40.8203,-74.1057,201
us,North Carolina,Elizabeth City,36.2942,-76.236,252
us,Georgia,Thomasville,30.8394,-83.9782,229
us,Wisconsin,Marshfield,44.6627,-90.1728,715
us,Illinois,Ottawa,41.3555,-88.8261,815
us,Virginia,Midlothian,37.4856,-77.6522,804
us,Minnesota,Hopkins,44.9259,-93.4056,"612, 763, 952"
us,Florida,Country Walk,25.633,-80.4353,"305, 786"
us,New Jersey,Ocean Acres,39.743,-74.2805,609
us,Texas,Steiner Ranch,30.3654,-97.896,512
us,Illinois,Matteson,41.5095,-87.7468,"708, 815"
us,Oklahoma,Altus,34.6565,-99.3061,580
us,Maryland,Maryland City,39.1016,-76.8051,"240, 301, 410"
us,Illinois,Alsip,41.6701,-87.7368,708
us,Missouri,Creve Coeur,38.662,-90.443,314
us,Illinois,Round Lake,42.3435,-88.1059,"224, 847"
us,California,Arcata,40.8615,-124.0758,707
us,Illinois,Bensenville,41.9579,-87.9442,"630, 708, 847"
us,Mississippi,Ocean Springs,30.4082,-88.7861,228
us,California,Coronado,32.6649,-117.1604,"619, 858"
us,New Jersey,Preakness,40.9382,-74.2242,973
us,Virginia,Franklin Farm,38.9133,-77.3969,703
us,Idaho,Ammon,43.4745,-111.9568,208
us,Maryland,Seabrook,38.9802,-76.8502,"240, 301"
us,Florida,Panama City Beach,30.237,-85.8776,850
us,Maryland,Oxon Hill,38.7884,-76.9727,"240, 301"
us,Florida,Glenvar Heights,25.709,-80.3155,305
us,California,Castaic,34.4818,-118.6316,"661, 805"
us,Texas,Nederland,29.9707,-94.0015,409
us,Florida,Zephyrhills,28.2409,-82.1797,"352, 813"
us,Georgia,North Decatur,33.8074,-84.2889,"404, 770"
us,Washington,Centralia,46.7223,-122.9696,360
us,Colorado,Fort Carson,38.7095,-104.772,719
us,Massachusetts,Newburyport,42.8124,-70.8878,978
us,Kansas,Newton,38.0368,-97.3449,"316, 620"
us,Washington,Fairwood,47.4467,-122.143,"253, 425"
us,New Jersey,Dover,40.8859,-74.5597,"862, 973"
us,Virginia,Sudley,38.7878,-77.4961,"571, 703"
us,California,Arroyo Grande,35.1241,-120.5845,805
us,Ohio,Tallmadge,41.1023,-81.4216,330
us,Wisconsin,Oconomowoc,43.0996,-88.4948,"262, 920"
us,Minnesota,Albert Lea,43.6548,-93.3643,507
us,Illinois,North Aurora,41.8086,-88.3414,630
us,Illinois,Bellwood,41.8829,-87.8762,708
us,New York,Ronkonkoma,40.8037,-73.1246,631
us,Arizona,New River,33.8835,-112.0858,"480, 602, 623, 928"
us,Ohio,Brook Park,41.4036,-81.8219,"216, 440"
us,Missouri,Ferguson,38.749,-90.295,"314, 636"
